,OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,ONET SOC 2018 Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012,Prestige_Score
633,1338,Refractory Materials Repairer,0.3643327509743314,1300.0,InstallMntnceRepair,0.3455373406193078,49-9045,"Refractory Materials Repairers, Except Brickmasons",49-9045.00,"Refractory Materials Repairers, Except Brickmasons",547.0,"Specified Mechanics and Repairers, n.e.c.",0.21322361772773207,,,0.4552596159314514,0.3400419880653497
634,1339,Refrigeration Mechanic and/or Installer,0.2062894772208037,1300.0,InstallMntnceRepair,0.3455373406193078,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics a…",49-9021.02,Refrigeration Mechanics and Installers,534.0,"Heating, Air Conditioning, and Refrigeration Mechanic an…",0.36408257542947886,,,0.4552596159314514,0.3303437453647281
635,1340,Rigger,0.33033194463109794,1300.0,InstallMntnceRepair,0.3455373406193078,49-9096,Riggers,49-9096.00,Riggers,849.0,Crane and Tower Operators,0.3689909051537462,7560.0,Riggers,0.4462474645030426,0.3669811377332014
636,1341,Security and/or Fire Alarm Systems Installer,0.36715495229135875,1300.0,InstallMntnceRepair,0.3455373406193078,49-2098,Security and Fire Alarm Systems Installers,49-2098.00,Security and Fire Alarm Systems Installers,547.0,"Specified Mechanics and Repairers, n.e.c.",0.21322361772773207,7130.0,Security and fire alarm systems installers,0.4056795131845841,0.3309726279110844
637,1342,Signal and Track Switch Repairer,0.4304528961161135,1300.0,InstallMntnceRepair,0.3455373406193078,49-9097,Signal and Track Switch Repairers,49-9097.00,Signal and Track Switch Repairers,547.0,"Specified Mechanics and Repairers, n.e.c.",0.21322361772773207,7600.0,Signal and track switch repairers,0.5273833671399595,0.3743027818495859
638,1343,"Supervisor/Manager of Mechanics, Installers, and/or Repairers",0.4897191237736863,1300.0,InstallMntnceRepair,0.3455373406193078,49-1011,"First-Line Supervisors of Mechanics, Installers, and Rep…",49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Rep…",503.0,"Supervisors, Mechanics and Repairers",0.4769741590876281,7000.0,"First-line supervisors of mechanics, installers, and repairers",0.4462474645030426,0.4417931049594484
639,1344,Telecommunications Equipment Installer and/or Repairer,0.39322671683913457,1300.0,InstallMntnceRepair,0.3455373406193078,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repa…",49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repa…",529.0,Telephone Installers and Repairers,0.28295077234011845,7020.0,Radio and telecommunications equipment installers and repairers,0.35496957403651114,0.34608395809889914
640,1344,Telecommunications Equipment Installer and/or Repairer,0.39322671683913457,1300.0,InstallMntnceRepair,0.3455373406193078,49-2022,"Telecommunications Equipment Installers and Repairers, E…",49-2022.00,"Telecommunications Equipment Installers and Repairers, E…",529.0,Telephone Installers and Repairers,0.28295077234011845,,,0.4552596159314514,0.3661419664778872
641,1345,Tire Repairer and/or Changer,0.19876360704206425,1300.0,InstallMntnceRepair,0.3455373406193078,49-3093,Tire Repairers and Changers,49-3093.00,Tire Repairers and Changers,547.0,"Specified Mechanics and Repairers, n.e.c.",0.21322361772773207,,,0.4552596159314514,0.2903712448856695
642,1346,Watch Repairer,0.43004972449939527,1300.0,InstallMntnceRepair,0.3455373406193078,49-9064,Watch and Clock Repairers,49-9064.00,Watch Repairers,535.0,"Camera, Watch, and Musical Instrument Repairers",0.2701024974736539,,,0.4552596159314514,0.3739768000593493
643,1347,Wind Turbine Service Technician,0.5268109125117593,1300.0,InstallMntnceRepair,0.3455373406193078,49-9081,Wind Turbine Service Technicians,49-9081.00,Wind Turbine Service Technicians,235.0,Technicians,0.3474808719503393,7440.0,Wind turbine service technicians,0.5273833671399595,0.43677450032393145
644,1348,"Other - Installation, Maintenance, and Repair Worker",0.3244187609192313,1300.0,InstallMntnceRepair,0.3455373406193078,49-9099,"Installation, Maintenance, and Repair Workers, All Other",49-9099.00,"Installation, Maintenance, and Repair Workers, All Other",549.0,Not Specified Mechanics and Repairers,0.38617005918868197,7630.0,,0.4552596159314514,0.3713044014140571
645,1401,"Administrative Law Judge, Adjudicator, and/or Hearing Officer",0.8056712807418358,1400.0,LawLegalSvcs,0.9586520947176682,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Off…",23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Off…",40.0,Professional Specialty Occupations ,0.6871661613974303,2110.0,"Judges, magistrates, and other judicial workers",0.9330628803245435,0.839768524316234
646,1402,"Arbitrator, Mediator, and/or Conciliator",0.621153070823814,1400.0,LawLegalSvcs,0.9586520947176682,23-1022,"Arbitrators, Mediators, and Conciliators",23-1022.00,"Arbitrators, Mediators, and Conciliators",40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6888524084622092
647,1403,Court Reporter,0.4481924472517135,1400.0,LawLegalSvcs,0.9586520947176682,27-3092,Court Reporters and Simultaneous Captioners,23-2091.00,Court Reporters,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.636964221390579
648,1404,"Judge, Magistrate Judge, and/or Magistrate",0.891815616180621,1400.0,LawLegalSvcs,0.9586520947176682,23-1023,"Judges, Magistrate Judges, and Magistrates",23-1023.00,"Judges, Magistrate Judges, and Magistrates",179.0,Judges,0.7898079976901977,,,0.4552596159314514,0.795711631142443
649,1405,Law Clerk,0.583523719930117,1400.0,LawLegalSvcs,0.9586520947176682,23-1012,Judicial Law Clerks,23-1012.00,Judicial Law Clerks,40.0,Professional Specialty Occupations ,0.6871661613974303,2105.0,Judicial law clerks,0.6896551724137929,0.7244427144905682
650,1406,Lawyer,0.7853783093670206,1400.0,LawLegalSvcs,0.9586520947176682,23-1011,Lawyers,23-1011.00,Lawyers,178.0,Lawyers,0.8371589432654829,2100.0,Lawyers,0.8316430020283976,0.8508948527115735
651,1407,Paralegal and/or Legal Assistant,0.5777449267571564,1400.0,LawLegalSvcs,0.9586520947176682,23-2011,Paralegals and Legal Assistants,23-2011.00,Paralegals and Legal Assistants,234.0,Legal Assistants,0.573841489822434,2145.0,Paralegals and legal assistants,0.5679513184584177,0.670037137853856
652,1408,"Title Examiner, Abstractor, and/or Searcher",0.44913318102405597,1400.0,LawLegalSvcs,0.9586520947176682,23-2093,"Title Examiners, Abstractors, and Searchers",23-2093.00,"Title Examiners, Abstractors, and Searchers",40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6372464415222816
653,1409,Other - Legal Worker,0.5182099180217713,1400.0,LawLegalSvcs,0.9586520947176682,,,,,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6579694626215964
654,1410,Other - Legal Support Worker,0.4901222953904045,1400.0,LawLegalSvcs,0.9586520947176682,23-2099,"Legal Support Workers, All Other",23-2099.00,"Legal Support Workers, All Other",40.0,Professional Specialty Occupations ,0.6871661613974303,2160.0,Miscellaneous legal support workers,0.4563894523326571,0.6497691431124275
655,1501,Agricultural and/or Food Science Technician,0.6097298750167989,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4012,Agricultural Technicians,19-4011.00,Agricultural and Food Science Technicians,235.0,Technicians,0.3474808719503393,1900.0,Agricultural and food science technicians,0.4665314401622717,0.6090426452099603
656,1501,Agricultural and/or Food Science Technician,0.6097298750167989,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4013,Food Science Technicians,19-4011.00,Agricultural and Food Science Technicians,235.0,Technicians,0.3474808719503393,1900.0,,0.4552596159314514,0.6067882803637963
657,1501,Agricultural and/or Food Science Technician,0.6097298750167989,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4012,Agricultural Technicians,19-4011.01,Agricultural Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6067882803637963
658,1501,Agricultural and/or Food Science Technician,0.6097298750167989,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4013,Food Science Technicians,19-4011.02,Food Science Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6067882803637963
659,1502,Animal Scientist,0.6595887649509474,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1011,Animal Scientists,19-1011.00,Animal Scientists,78.0,Biological and Life Scientists,0.8136278331167894,,,0.4552596159314514,0.7382826876356534
660,1503,Anthropologist,0.7719392554764145,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-3091,Anthropologists and Archeologists,19-3091.01,Anthropologists,169.0,Social Scientists,0.6964053702901689,,,0.4552596159314514,0.7426822190866385
661,1504,Archeologist,0.7666980244590781,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-3091,Anthropologists and Archeologists,19-3091.02,Archeologists,169.0,Social Scientists,0.6964053702901689,,,0.4552596159314514,0.7411098497814375
662,"15,031,504",,0.5203737630114987,,,0.5968312712076074,19-3091,Anthropologists and Archeologists,19-3091.00,Anthropologists and Archeologists,,,0.46221565715935575,,,0.4552596159314514,0.5119257841814807
663,1505,Astronomer,0.8613089638489451,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-2011,Astronomers,19-2011.00,Astronomers,69.0,Physicists and Astronomers,0.8185361628410568,1700.0,Astronomers and physicists,0.9330628803245435,0.8955864826147379
664,1506,Atmospheric and/or Space Scientist,0.8841553554629755,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-2021,Atmospheric and Space Scientists,19-2021.00,Atmospheric and Space Scientists,74.0,Atmospheric and Space Scientists,0.6728742601414754,1710.0,Atmospheric and space scientists,0.7302231237322514,0.8254569731055935
665,1507,Biochemist,0.9330735116247817,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1021,Biochemists and Biophysicists,19-1021.00,Biochemists and Biophysicists,78.0,Biological and Life Scientists,0.8136278331167894,,,0.4552596159314514,0.8203281116378036
666,1508,Bioinformatics Scientist,0.8549926085203603,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1029,"Biological Scientists, All Other",19-1029.01,Bioinformatics Scientists,78.0,Biological and Life Scientists,0.8136278331167894,,,0.4552596159314514,0.7969038407064772
667,1509,Biological Technician,0.6780002687810779,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4021,Biological Technicians,19-4021.00,Biological Technicians,223.0,Biological Technicians,0.2247726288436553,1910.0,Biological technicians,0.50709939148073,0.6069602928262647
668,1510,Biologists,0.8145410563096358,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1020,Biological Scientists,19-1020.01,Biologists,78.0,Biological and Life Scientists,0.8136278331167894,1610.0,Biological scientists,0.9330628803245435,0.8803290279218783
669,1511,Biophysicist,0.8875151189356272,1500.0,LifePhysicalSocialScience,0.9837887067395263,,,,,78.0,Biological and Life Scientists,0.8136278331167894,,,0.4552596159314514,0.8066605938310574
670,1512,Chemical Technician,0.6933207902163688,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4031,Chemical Technicians,19-4031.00,Chemical Technicians,224.0,Chemical Technicians,0.30070737693085026,1920.0,Chemical technicians,0.6490872210953345,0.6589377022015717
671,1513,Chemist,0.8095686063701115,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-2031,Chemists,19-2031.00,Chemists,73.0,Chemists,0.8163707232568211,1720.0,Chemists and materials scientists,0.8924949290060851,0.8714094252113374
672,1514,City and Regional Planning Aide,0.548179008197823,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4061,Social Science Research Assistants,19-4061.01,City and Regional Planning Aides,290.0,"Administrative Support Occupations, Including Clerical ",0.30864732207304746,,,0.4552596159314514,0.5786146328487807
673,1515,Climate Change Analyst,0.6526004569278323,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-2041,"Environmental Scientists and Specialists, Including Heal…",19-2041.01,Climate Change Analysts,76.0,"Physical Scientists, n.e.c.",0.8129060199220441,,,0.4552596159314514,0.7360057419300325
674,1516,Conservation Scientist,0.7305469694933477,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1031,Conservation Scientists,19-1031.00,Conservation Scientists,79.0,Forestry and Conservation Scientists,0.544968962032626,1640.0,Conservation scientists and foresters,0.4665314401622717,0.6946597960734967
675,1517,Economist,0.7167047439860235,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-3011,Economists,19-3011.00,Economists,166.0,Economists,0.6652230402771763,1800.0,Economists,0.7505070993914806,0.7773657798282789
676,1518,Environmental Economist,0.7007122698562022,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-3011,Economists,19-3011.01,Environmental Economists,76.0,"Physical Scientists, n.e.c.",0.8129060199220441,,,0.4552596159314514,0.7504392858085436
677,1519,Environmental Restoration Planner,0.6335170004031717,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-2041,"Environmental Scientists and Specialists, Including Heal…",19-2041.02,Environmental Restoration Planners,76.0,"Physical Scientists, n.e.c.",0.8129060199220441,,,0.4552596159314514,0.7302807049726344
678,1520,Environmental Science Technician,0.6646956054293778,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4042,"Environmental Science and Protection Technicians, Includ…",19-4091.00,"Environmental Science and Protection Technicians, Includ…",235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6232779994875701
679,1521,Environmental Scientist,0.7407606504502084,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-2041,"Environmental Scientists and Specialists, Including Heal…",19-2041.00,"Environmental Scientists and Specialists, Including Heal…",76.0,"Physical Scientists, n.e.c.",0.8129060199220441,1740.0,Environmental scientists and geoscientists,0.7707910750507097,0.8255600918105971
680,1522,Epidemiologist,0.8484074721139632,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1041,Epidemiologists,19-1041.00,Epidemiologists,78.0,Biological and Life Scientists,0.8136278331167894,,,0.4552596159314514,0.7949282997845581
681,1523,Food Scientist and/or Technologist,0.7287998924875689,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1012,Food Scientists and Technologists,19-1012.00,Food Scientists and Technologists,77.0,Agricultural and Food Scientists,0.5950627977479428,1600.0,Agricultural and food scientists,0.6490872210953345,0.7431702880872049
682,1524,Forensic Science Technician,0.781749764816557,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4092,Forensic Science Technicians,19-4092.00,Forensic Science Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6583942473037239
683,1525,Forest and Conservation Technician,0.557048783765623,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4071,Forest and Conservation Technicians,19-4093.00,Forest and Conservation Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.5909839529884435
684,1526,Forester,0.561349281010617,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1032,Foresters,19-1032.00,Foresters,79.0,Forestry and Conservation Scientists,0.544968962032626,,,0.4552596159314514,0.6416461246825135
685,1527,Geneticist,0.8619809165434753,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-1029,"Biological Scientists, All Other",19-1029.03,Geneticists,83.0,Medical Scientists,1.0,,Medical scientists,0.7505070993914806,0.9046428715262204
686,1528,Geographer,0.6462841015992475,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-3092,Geographers,19-3092.00,Geographers,75.0,Geologists and Geodesists,0.7646888985130649,,,0.4552596159314514,0.7220565549792124
687,1529,Geological and/or Petroleum Technician,0.7177798682972719,1500.0,LifePhysicalSocialScience,0.9837887067395263,19-4043,"Geological Technicians, Except Hydrologic Technicians",19-4041.00,Geological and Petroleum Technicians,235.0,Technicians,0.3474808719503393,1930.0,Geological and petroleum technicians,0.7809330628803244,0.7043379677377128
